HGNC.ID	ENSG	Symbol
HGNC:37931	ENSG00000253719	ATXN7L3B
HGNC:37931	ENSG00000253719	lnc-SCA7
HGNC:54980	ENSG00000215168	ATXN7L3P1
HGNC:28481		ATXN7L4
HGNC:28481		MGC33190
HGNC:32925		ATXN8
HGNC:10561	ENSG00000230223	ATXN8OS
HGNC:10561	ENSG00000230223	SCA8
HGNC:10561	ENSG00000230223	KLHL1AS
HGNC:10561	ENSG00000230223	NCRNA00003
HGNC:10549	ENSG00000130638	ATXN10
HGNC:10549	ENSG00000130638	SCA10
HGNC:10549	ENSG00000130638	E46L
HGNC:10549	ENSG00000130638	FLJ37990
HGNC:889		AUF1
HGNC:890	ENSG00000148090	AUH
HGNC:23205		AUNA1
HGNC:23205		AN
HGNC:23205		NSDAN
HGNC:28363	ENSG00000127423	AUNIP
HGNC:28363	ENSG00000127423	C1orf135
HGNC:28363	ENSG00000127423	MGC2603
HGNC:28363	ENSG00000127423	AIBp
HGNC:31916		AUNX1
HGNC:31916		DFNX5
HGNC:891	ENSG00000115307	AUP1
HGNC:11393	ENSG00000087586	AURKA
HGNC:11393	ENSG00000087586	STK15
HGNC:11393	ENSG00000087586	STK6
HGNC:11393	ENSG00000087586	BTAK
HGNC:11393	ENSG00000087586	AurA
HGNC:11393	ENSG00000087586	STK7
HGNC:11393	ENSG00000087586	ARK1
HGNC:11393	ENSG00000087586	PPP1R47
HGNC:11393	ENSG00000087586	AIK
HGNC:24114	ENSG00000175756	AURKAIP1
HGNC:24114	ENSG00000175756	AKIP
HGNC:24114	ENSG00000175756	AIP
HGNC:24114	ENSG00000175756	FLJ20608
HGNC:18611	ENSG00000213033	AURKAP1
HGNC:18611	ENSG00000213033	STK6P
HGNC:18611	ENSG00000213033	AURKAPS1
HGNC:18611	ENSG00000213033	AurAps1
HGNC:18612	ENSG00000230165	AURKAP2
HGNC:18612	ENSG00000230165	AURKAPS2
HGNC:18612	ENSG00000230165	STK6LP
HGNC:11390	ENSG00000178999	AURKB
HGNC:11390	ENSG00000178999	STK12
HGNC:11390	ENSG00000178999	Aik2
HGNC:11390	ENSG00000178999	IPL1
HGNC:11390	ENSG00000178999	AurB
HGNC:11390	ENSG00000178999	AIM-1
HGNC:11390	ENSG00000178999	ARK2
HGNC:11390	ENSG00000178999	STK5
HGNC:11390	ENSG00000178999	PPP1R48
HGNC:18613	ENSG00000230948	AURKBP1
HGNC:18613	ENSG00000230948	AURKBPS1
HGNC:18613	ENSG00000230948	AurBps1
HGNC:11391	ENSG00000105146	AURKC
HGNC:11391	ENSG00000105146	STK13
HGNC:11391	ENSG00000105146	AurC
HGNC:11391	ENSG00000105146	ARK3
HGNC:892		AUTS1
HGNC:14262	ENSG00000158321	AUTS2
HGNC:14262	ENSG00000158321	KIAA0442
HGNC:14262	ENSG00000158321	FBRSL2
HGNC:13217		AUXN
HGNC:893		AVED
HGNC:13509	ENSG00000169857	AVEN
HGNC:13509	ENSG00000169857	PDCD12
HGNC:14188	ENSG00000135407	AVIL
HGNC:14188	ENSG00000135407	p92
HGNC:14188	ENSG00000135407	FLJ12386
HGNC:14188	ENSG00000135407	ADVIL
HGNC:14188	ENSG00000135407	DOC6
HGNC:28994	ENSG00000105778	AVL9
HGNC:28994	ENSG00000105778	KIAA0241
HGNC:894	ENSG00000101200	AVP
HGNC:894	ENSG00000101200	ARVP
HGNC:894	ENSG00000101200	ADH
HGNC:30898	ENSG00000119986	AVPI1
HGNC:30898	ENSG00000119986	VIP32
HGNC:30898	ENSG00000119986	PP5395
HGNC:30898	ENSG00000119986	VIT32
HGNC:895	ENSG00000166148	AVPR1A
HGNC:895	ENSG00000166148	AVPR1
HGNC:896	ENSG00000198049	AVPR1B
HGNC:896	ENSG00000198049	AVPR3
HGNC:896	ENSG00000198049	V1bR
HGNC:896	ENSG00000198049	VPR3
HGNC:55832	ENSG00000226780	AVPR1B-DT
HGNC:897	ENSG00000126895	AVPR2
HGNC:897	ENSG00000126895	DIR3
HGNC:897	ENSG00000126895	DIR
HGNC:897	ENSG00000126895	V2R
HGNC:898		AVPR3
HGNC:899		AVR
HGNC:900		AVRR
HGNC:12721		AVSD1
HGNC:12721		VSD1
HGNC:12721		AVSD
HGNC:12721		AVCD
HGNC:16680		AVSD2
HGNC:901		AWAL
HGNC:23252	ENSG00000204195	AWAT1
HGNC:23252	ENSG00000204195	DGAT2L3
HGNC:23251	ENSG00000147160	AWAT2
HGNC:23251	ENSG00000147160	DGAT2L4
HGNC:23251	ENSG00000147160	MFAT
HGNC:902		AXA1
HGNC:902		EOAHA
HGNC:26564	ENSG00000162779	AXDND1
HGNC:26564	ENSG00000162779	C1orf125
HGNC:26564	ENSG00000162779	FLJ32940
HGNC:903	ENSG00000103126	AXIN1
HGNC:903	ENSG00000103126	PPP1R49
HGNC:904	ENSG00000168646	AXIN2
HGNC:904	ENSG00000168646	MGC126582
HGNC:904	ENSG00000168646	DKFZp781B0869
HGNC:905	ENSG00000167601	AXL
HGNC:905	ENSG00000167601	UFO
HGNC:905	ENSG00000167601	JTK11
HGNC:905	ENSG00000167601	Tyro7
HGNC:905	ENSG00000167601	ARK
HGNC:906		AXPC1
HGNC:906		PCA
HGNC:907		AXT
HGNC:908		AZF1
HGNC:908		AZF
HGNC:908		AZFa
HGNC:909		AZF2
HGNC:910	ENSG00000160862	AZGP1
HGNC:910	ENSG00000160862	ZA2G
HGNC:910	ENSG00000160862	ZAG
HGNC:911	ENSG00000214313	AZGP1P1
HGNC:912	ENSG00000214252	AZGP1P2
HGNC:24002	ENSG00000163512	AZI2
HGNC:24002	ENSG00000163512	NAP1
HGNC:24002	ENSG00000163512	FLJ21939
HGNC:24002	ENSG00000163512	AZ2
HGNC:16432	ENSG00000155096	AZIN1
HGNC:16432	ENSG00000155096	OAZIN
HGNC:16432	ENSG00000155096	OAZI
HGNC:16432	ENSG00000155096	ODC1L
HGNC:29957	ENSG00000142920	AZIN2
HGNC:29957	ENSG00000142920	ADC
HGNC:29957	ENSG00000142920	ODC-p
HGNC:29957	ENSG00000142920	ODC1L
HGNC:29957	ENSG00000142920	KIAA1945
HGNC:29957	ENSG00000142920	ODCp
HGNC:913	ENSG00000172232	AZU1
HGNC:913	ENSG00000172232	AZU
HGNC:913	ENSG00000172232	CAP37
HGNC:913	ENSG00000172232	AZAMP
HGNC:913	ENSG00000172232	HBP
HGNC:913	ENSG00000172232	NAZC
HGNC:913	ENSG00000172232	HUMAZUR
HGNC:49098	ENSG00000270444	AZU1P1
HGNC:914	ENSG00000166710	B2M
HGNC:915		B2MR
HGNC:918	ENSG00000169255	B3GALNT1
HGNC:918	ENSG00000169255	B3GALT3
HGNC:918	ENSG00000169255	beta3Gal-T3
HGNC:918	ENSG00000169255	galT3
HGNC:918	ENSG00000169255	P1
HGNC:918	ENSG00000169255	GLOB
HGNC:51302	ENSG00000229948	B3GALNT1P1
HGNC:28596	ENSG00000162885	B3GALNT2
HGNC:28596	ENSG00000162885	MGC39558
HGNC:51315	ENSG00000218725	B3GALNT2P1
HGNC:916	ENSG00000172318	B3GALT1
HGNC:916	ENSG00000172318	beta3Gal-T1
HGNC:40089	ENSG00000235335	B3GALT1-AS1
HGNC:917	ENSG00000162630	B3GALT2
HGNC:917	ENSG00000162630	beta3Gal-T2
HGNC:919	ENSG00000235863	B3GALT4
HGNC:919	ENSG00000235863	beta3Gal-T4
HGNC:919	ENSG00000235863	GalT4
HGNC:920	ENSG00000183778	B3GALT5
HGNC:920	ENSG00000183778	beta3Gal-T5
HGNC:920	ENSG00000183778	B3GalT-V
HGNC:920	ENSG00000183778	GLCT5
HGNC:920	ENSG00000183778	B3T5
HGNC:16424	ENSG00000184809	B3GALT5-AS1
HGNC:16424	ENSG00000184809	C21orf88
HGNC:17978	ENSG00000176022	B3GALT6
HGNC:17978	ENSG00000176022	beta3GalT6
HGNC:53652	ENSG00000214654	B3GALT9
HGNC:53652	ENSG00000214654	B3GNT10
HGNC:921	ENSG00000109956	B3GAT1
HGNC:921	ENSG00000109956	CD57
HGNC:921	ENSG00000109956	LEU7
HGNC:921	ENSG00000109956	GlcAT-P
HGNC:921	ENSG00000109956	HNK-1
HGNC:921	ENSG00000109956	NK-1
HGNC:27449	ENSG00000255545	B3GAT1-DT
HGNC:27449	ENSG00000255545	LOC283177
HGNC:922	ENSG00000112309	B3GAT2
HGNC:922	ENSG00000112309	GlcAT-S
HGNC:923	ENSG00000149541	B3GAT3
HGNC:923	ENSG00000149541	GlcAT-I
HGNC:35243	ENSG00000244009	B3GAT3P1
HGNC:35243	ENSG00000244009	B3GAT3P
HGNC:35243	ENSG00000244009	PSIGLCAT-I
HGNC:20207	ENSG00000187676	B3GLCT
HGNC:20207	ENSG00000187676	B3GALTL
HGNC:20207	ENSG00000187676	B3GTL
HGNC:20207	ENSG00000187676	B3Glc-T
HGNC:15629	ENSG00000170340	B3GNT2
HGNC:15629	ENSG00000170340	B3GNT1
HGNC:15629	ENSG00000170340	B3GNT-2
HGNC:15629	ENSG00000170340	BETA3GNT
HGNC:15629	ENSG00000170340	B3GN-T2
HGNC:15629	ENSG00000170340	B3GN-T1
HGNC:51316	ENSG00000229946	B3GNT2P1
HGNC:13528	ENSG00000179913	B3GNT3
HGNC:13528	ENSG00000179913	TMEM3
HGNC:13528	ENSG00000179913	B3GN-T3
HGNC:13528	ENSG00000179913	beta3Gn-T3
HGNC:13528	ENSG00000179913	HP10328
HGNC:13528	ENSG00000179913	B3GNT-3
HGNC:15683	ENSG00000176383	B3GNT4
HGNC:15683	ENSG00000176383	B3GN-T4
HGNC:15683	ENSG00000176383	beta3Gn-T4
HGNC:15684	ENSG00000176597	B3GNT5
HGNC:15684	ENSG00000176597	B3GN-T5
HGNC:15684	ENSG00000176597	beta3Gn-T5
HGNC:24141	ENSG00000198488	B3GNT6
HGNC:24141	ENSG00000198488	B3Gn-T6
HGNC:18811	ENSG00000156966	B3GNT7
HGNC:18811	ENSG00000156966	beta3GnT7
HGNC:24139	ENSG00000177191	B3GNT8
HGNC:24139	ENSG00000177191	B3GALT7
HGNC:24139	ENSG00000177191	BGALT15
HGNC:24139	ENSG00000177191	beta3Gn-T8
HGNC:28714	ENSG00000237172	B3GNT9
HGNC:28714	ENSG00000237172	MGC4655
HGNC:21727	ENSG00000175711	B3GNTL1
HGNC:21727	ENSG00000175711	B3GNT8
HGNC:51317	ENSG00000251237	B3GNTL1P1
HGNC:51318	ENSG00000271328	B3GNTL1P2
HGNC:4117	ENSG00000135454	B4GALNT1
HGNC:4117	ENSG00000135454	GALGT
HGNC:4117	ENSG00000135454	SPG26
HGNC:4117	ENSG00000135454	beta1-4GalNAc-T
HGNC:24136	ENSG00000167080	B4GALNT2
HGNC:24136	ENSG00000167080	GALGT2
HGNC:24136	ENSG00000167080	Sda
HGNC:24136	ENSG00000167080	Cad
HGNC:51319	ENSG00000248883	B4GALNT2P1
HGNC:24137	ENSG00000139044	B4GALNT3
HGNC:24137	ENSG00000139044	B4GalNac-T3
HGNC:24137	ENSG00000139044	FLJ16224
HGNC:24137	ENSG00000139044	FLJ40362
HGNC:26315	ENSG00000182272	B4GALNT4
HGNC:26315	ENSG00000182272	FLJ25045
HGNC:26315	ENSG00000182272	NGalNAc-T1
HGNC:924	ENSG00000086062	B4GALT1
HGNC:924	ENSG00000086062	GGTB2
HGNC:924	ENSG00000086062	beta4Gal-T1
HGNC:49910	ENSG00000233554	B4GALT1-AS1
HGNC:925	ENSG00000117411	B4GALT2
HGNC:925	ENSG00000117411	beta4Gal-T2
HGNC:926	ENSG00000158850	B4GALT3
HGNC:926	ENSG00000158850	beta4Gal-T3
HGNC:927	ENSG00000121578	B4GALT4
HGNC:927	ENSG00000121578	beta4Gal-T4
HGNC:40090	ENSG00000240254	B4GALT4-AS1
HGNC:928	ENSG00000158470	B4GALT5
HGNC:928	ENSG00000158470	beta4GalT-V
HGNC:929	ENSG00000118276	B4GALT6
HGNC:929	ENSG00000118276	beta4GalT-VI
HGNC:930	ENSG00000027847	B4GALT7
HGNC:930	ENSG00000027847	XGALT-1
HGNC:930	ENSG00000027847	beta4Gal-T7
HGNC:15685	ENSG00000174684	B4GAT1
HGNC:15685	ENSG00000174684	B3GNT6
HGNC:15685	ENSG00000174684	B3GNT1
HGNC:15685	ENSG00000174684	iGNT
HGNC:15685	ENSG00000174684	iGAT
HGNC:15685	ENSG00000174684	iGnT
HGNC:15685	ENSG00000174684	BETA3GNTI
HGNC:15685	ENSG00000174684	B3GN-T1
HGNC:24123	ENSG00000108641	B9D1
HGNC:24123	ENSG00000108641	B9
HGNC:24123	ENSG00000108641	EPPB9
HGNC:24123	ENSG00000108641	MKS9
HGNC:24123	ENSG00000108641	MKSR-1
HGNC:28636	ENSG00000123810	B9D2
HGNC:28636	ENSG00000123810	MGC4093
HGNC:28636	ENSG00000123810	MKS10
HGNC:28636	ENSG00000123810	MKSR-2
HGNC:931		BA2R
HGNC:14333	ENSG00000164929	BAALC
HGNC:50461	ENSG00000247081	BAALC-AS1
HGNC:50461	ENSG00000247081	lncFZD6
HGNC:50461	ENSG00000247081	FZD6-DT
HGNC:28595	ENSG00000236939	BAALC-AS2
HGNC:28595	ENSG00000236939	C8orf56
HGNC:28595	ENSG00000236939	BAALCOS
HGNC:28595	ENSG00000236939	MGC39526
HGNC:932	ENSG00000136881	BAAT
HGNC:932	ENSG00000136881	BAT
HGNC:25008	ENSG00000105393	BABAM1
HGNC:25008	ENSG00000105393	C19orf62
HGNC:25008	ENSG00000105393	FLJ20571
HGNC:25008	ENSG00000105393	HSPC142
HGNC:25008	ENSG00000105393	NBA1
HGNC:25008	ENSG00000105393	MERIT40
HGNC:1106	ENSG00000158019	BABAM2
HGNC:1106	ENSG00000158019	BRE
HGNC:1106	ENSG00000158019	BRCC45
HGNC:1106	ENSG00000158019	BRCC4
HGNC:44171		BABAM2-AS1
HGNC:44171		BRE-AS1
HGNC:933	ENSG00000186318	BACE1
HGNC:933	ENSG00000186318	BACE
HGNC:37125	ENSG00000278768	BACE1-AS
HGNC:37125	ENSG00000278768	BACE1AS
HGNC:37125	ENSG00000278768	FJ573250
HGNC:37125	ENSG00000278768	NCRNA00177
HGNC:37125	ENSG00000278768	BACE1-AS1
HGNC:934	ENSG00000182240	BACE2
HGNC:934	ENSG00000182240	AEPLC
HGNC:934	ENSG00000182240	CEAP1
HGNC:934	ENSG00000182240	DRAP
HGNC:934	ENSG00000182240	ALP56
HGNC:16024	ENSG00000224388	BACE2-IT1
HGNC:16024	ENSG00000224388	C21orf75
HGNC:16024	ENSG00000224388	NCRNA00228
HGNC:16024	ENSG00000224388	PRED43
HGNC:935	ENSG00000156273	BACH1
HGNC:935	ENSG00000156273	BACH-1
HGNC:935	ENSG00000156273	BTBD24
HGNC:40008	ENSG00000232118	BACH1-AS1
HGNC:40006	ENSG00000248476	BACH1-IT1
HGNC:40007	ENSG00000228817	BACH1-IT2
HGNC:16455	ENSG00000234293	BACH1-IT3
HGNC:16455	ENSG00000234293	C21orf8
HGNC:14078	ENSG00000112182	BACH2
HGNC:14078	ENSG00000112182	BTBD25
HGNC:936	ENSG00000002330	BAD
HGNC:936	ENSG00000002330	BCL2L8
HGNC:936	ENSG00000002330	BBC2
HGNC:937	ENSG00000107262	BAG1
HGNC:54932	ENSG00000232370	BAG1P1
HGNC:938	ENSG00000112208	BAG2
HGNC:939	ENSG00000151929	BAG3
HGNC:940	ENSG00000156735	BAG4
HGNC:940	ENSG00000156735	SODD
HGNC:941	ENSG00000166170	BAG5
HGNC:13919	ENSG00000204463	BAG6
HGNC:13919	ENSG00000204463	BAT3
HGNC:13919	ENSG00000204463	G3
HGNC:13919	ENSG00000204463	D6S52E
HGNC:13919	ENSG00000204463	Scythe
HGNC:942		BAGE
HGNC:942		CT2.1
HGNC:942		BAGE1
HGNC:15723	ENSG00000187172	BAGE2
HGNC:15723	ENSG00000187172	CT2.2
HGNC:15728		BAGE3
HGNC:15728		CT2.3
HGNC:15730		BAGE4
HGNC:15730		MLL3P
HGNC:15730		CT2.4
HGNC:15732		BAGE5
HGNC:15732		CT2.5
HGNC:29279	ENSG00000266074	BAHCC1
HGNC:29279	ENSG00000266074	KIAA1447
HGNC:29279	ENSG00000266074	BAHD2
HGNC:29153	ENSG00000140320	BAHD1
HGNC:29153	ENSG00000140320	KIAA0945
HGNC:947	ENSG00000175866	BAIAP2
HGNC:947	ENSG00000175866	BAP2
HGNC:947	ENSG00000175866	IRSp53
HGNC:947	ENSG00000175866	WAML
HGNC:44342	ENSG00000226137	BAIAP2-DT
HGNC:44342	ENSG00000226137	BAIAP2-AS1
HGNC:44342	ENSG00000226137	lnc-BAIAP2
HGNC:21649	ENSG00000006453	BAIAP2L1
HGNC:21649	ENSG00000006453	IRTKS
HGNC:26203	ENSG00000128298	BAIAP2L2
HGNC:26203	ENSG00000128298	FLJ22582
HGNC:26203	ENSG00000128298	pinkbar
HGNC:948	ENSG00000007516	BAIAP3
HGNC:948	ENSG00000007516	BAP3
HGNC:948	ENSG00000007516	KIAA0734
HGNC:949	ENSG00000030110	BAK1
HGNC:949	ENSG00000030110	CDN1
HGNC:949	ENSG00000030110	BCL2L7
HGNC:949	ENSG00000030110	BAK
HGNC:996	ENSG00000175730	BAK1P1
HGNC:996	ENSG00000175730	BCL2L7P1
HGNC:996	ENSG00000175730	BAK2
HGNC:997	ENSG00000236616	BAK1P2
HGNC:997	ENSG00000236616	BCL2L7P2
HGNC:997	ENSG00000236616	BAK3
HGNC:997	ENSG00000236616	BAK3P
HGNC:30251	ENSG00000095739	BAMBI
HGNC:30251	ENSG00000095739	NMA
HGNC:43877	ENSG00000278910	BANCR
HGNC:43877	ENSG00000278910	LINC00586
HGNC:17397	ENSG00000175334	BANF1
HGNC:17397	ENSG00000175334	BAF
HGNC:20252	ENSG00000258531	BANF1P1
HGNC:20252	ENSG00000258531	BCRP1
HGNC:20252	ENSG00000258531	D14S1460
HGNC:20252	ENSG00000258531	D14S1460E
HGNC:20252	ENSG00000258531	BCRG1
HGNC:23426	ENSG00000230306	BANF1P2
HGNC:23426	ENSG00000230306	BANF1L1
HGNC:23426	ENSG00000230306	bA122K13.8
HGNC:43883	ENSG00000237758	BANF1P3
HGNC:43884	ENSG00000223828	BANF1P4
HGNC:43885	ENSG00000225935	BANF1P5
HGNC:16172	ENSG00000125888	BANF2
HGNC:16172	ENSG00000125888	C20orf179
HGNC:16172	ENSG00000125888	dJ803K15.1
HGNC:16172	ENSG00000125888	BAF-L
HGNC:16172	ENSG00000125888	BAFL
HGNC:16172	ENSG00000125888	BAF2
HGNC:18233	ENSG00000153064	BANK1
HGNC:18233	ENSG00000153064	BANK
HGNC:18233	ENSG00000153064	FLJ20706
HGNC:13450	ENSG00000172530	BANP
HGNC:13450	ENSG00000172530	SMARBP1
HGNC:13450	ENSG00000172530	SMAR1
HGNC:13450	ENSG00000172530	FLJ20538
HGNC:13450	ENSG00000172530	DKFZp761H172
HGNC:13450	ENSG00000172530	FLJ10177
HGNC:13450	ENSG00000172530	BEND1
HGNC:950	ENSG00000163930	BAP1
HGNC:950	ENSG00000163930	hucep-6
HGNC:950	ENSG00000163930	KIAA0272
HGNC:950	ENSG00000163930	UCHL2
HGNC:952	ENSG00000138376	BARD1
HGNC:953	ENSG00000125492	BARHL1
HGNC:954	ENSG00000143032	BARHL2
HGNC:955	ENSG00000131668	BARX1
HGNC:50673	ENSG00000235601	BARX1-DT
HGNC:50673	ENSG00000235601	BARX1-AS1
HGNC:956	ENSG00000043039	BARX2
HGNC:957	ENSG00000176788	BASP1
HGNC:957	ENSG00000176788	NAP-22
HGNC:957	ENSG00000176788	NAP22
HGNC:957	ENSG00000176788	CAP23
HGNC:957	ENSG00000176788	CAP-23
HGNC:26609	ENSG00000215196	BASP1-AS1
HGNC:26609	ENSG00000215196	LOC285696
HGNC:39418	ENSG00000230535	BASP1P1
HGNC:958	ENSG00000156127	BATF
HGNC:958	ENSG00000156127	B-ATF
HGNC:958	ENSG00000156127	SFA-2
HGNC:958	ENSG00000156127	BATF1
HGNC:25163	ENSG00000168062	BATF2
HGNC:25163	ENSG00000168062	MGC20410
HGNC:28915	ENSG00000123685	BATF3
HGNC:28915	ENSG00000123685	JUNDM1
HGNC:28915	ENSG00000123685	SNFT
HGNC:28915	ENSG00000123685	JDP1
HGNC:959	ENSG00000087088	BAX
HGNC:959	ENSG00000087088	BCL2L4
HGNC:960	ENSG00000198604	BAZ1A
HGNC:960	ENSG00000198604	hACF1
HGNC:960	ENSG00000198604	ACF1
HGNC:960	ENSG00000198604	WALp1
HGNC:960	ENSG00000198604	WCRF180
HGNC:55440	ENSG00000258738	BAZ1A-AS1
HGNC:961	ENSG00000009954	BAZ1B
HGNC:961	ENSG00000009954	WBSCR9
HGNC:961	ENSG00000009954	WBSCR10
HGNC:961	ENSG00000009954	WSTF
HGNC:962	ENSG00000076108	BAZ2A
HGNC:962	ENSG00000076108	KIAA0314
HGNC:962	ENSG00000076108	TIP5
HGNC:962	ENSG00000076108	WALp3
HGNC:963	ENSG00000123636	BAZ2B
HGNC:963	ENSG00000123636	WALp4
HGNC:55862	ENSG00000224152	BAZ2B-AS1
HGNC:17868	ENSG00000105327	BBC3
HGNC:17868	ENSG00000105327	JFY1
HGNC:17868	ENSG00000105327	PUMA
HGNC:28093	ENSG00000214413	BBIP1
HGNC:28093	ENSG00000214413	NCRNA00081
HGNC:28093	ENSG00000214413	bA348N5.3
HGNC:28093	ENSG00000214413	BBIP10
HGNC:28093	ENSG00000214413	BBS18
HGNC:52781	ENSG00000271532	BBIP1P1
HGNC:17823	ENSG00000171159	BBLN
HGNC:17823	ENSG00000171159	C9orf16
HGNC:17823	ENSG00000171159	EST00098
HGNC:17823	ENSG00000171159	FLJ12823
HGNC:17823	ENSG00000171159	MGC4639
HGNC:19855	ENSG00000119636	BBOF1
HGNC:19855	ENSG00000119636	C14orf45
HGNC:19855	ENSG00000119636	CCDC176
HGNC:19855	ENSG00000119636	FBB10
HGNC:964	ENSG00000129151	BBOX1
HGNC:964	ENSG00000129151	BBOX
HGNC:964	ENSG00000129151	gamma-BBH
HGNC:964	ENSG00000129151	G-BBH
HGNC:964	ENSG00000129151	BBH
HGNC:50700	ENSG00000254560	BBOX1-AS1
HGNC:965		BBS
HGNC:966	ENSG00000174483	BBS1
HGNC:966	ENSG00000174483	FLJ23590
HGNC:967	ENSG00000125124	BBS2
HGNC:967	ENSG00000125124	BBS
HGNC:968		BBS3
HGNC:969	ENSG00000140463	BBS4
HGNC:970	ENSG00000163093	BBS5
HGNC:970	ENSG00000163093	DKFZp762I194
HGNC:13220		BBS6
HGNC:18758	ENSG00000138686	BBS7
HGNC:18758	ENSG00000138686	FLJ10715
HGNC:18758	ENSG00000138686	BBS2L1
HGNC:55360	ENSG00000261501	BBS7-DT
HGNC:30000	ENSG00000122507	BBS9
HGNC:30000	ENSG00000122507	B1
HGNC:30000	ENSG00000122507	PTHB1
HGNC:26291	ENSG00000179941	BBS10
HGNC:26291	ENSG00000179941	C12orf58
HGNC:26291	ENSG00000179941	FLJ23560
HGNC:26648	ENSG00000181004	BBS12
HGNC:26648	ENSG00000181004	C4orf24
HGNC:26648	ENSG00000181004	FLJ35630
HGNC:26648	ENSG00000181004	FLJ41559
HGNC:14422	ENSG00000114439	BBX
HGNC:14422	ENSG00000114439	MDS001
HGNC:14422	ENSG00000114439	HSPC339
HGNC:14422	ENSG00000114439	HBP2
HGNC:6722	ENSG00000187244	BCAM
HGNC:6722	ENSG00000187244	LU
HGNC:6722	ENSG00000187244	CD239
HGNC:23059	ENSG00000132692	BCAN
HGNC:23059	ENSG00000132692	BEHAB
HGNC:23059	ENSG00000132692	MGC13038
HGNC:23059	ENSG00000132692	CSPG7
HGNC:55233	ENSG00000272068	BCAN-AS1
HGNC:55233	ENSG00000272068	RP11-284F21.9
HGNC:24131	ENSG00000075790	BCAP29
HGNC:24131	ENSG00000075790	BAP29
HGNC:24131	ENSG00000075790	DKFZp686M2086
HGNC:16695	ENSG00000185825	BCAP31
HGNC:16695	ENSG00000185825	DXS1357E
HGNC:16695	ENSG00000185825	BAP31
HGNC:16695	ENSG00000185825	6C6-Ag
HGNC:16695	ENSG00000185825	CDM
HGNC:51323	ENSG00000261217	BCAP31P1
HGNC:51323	ENSG00000261217	TCONS_l2_00010135
HGNC:51324	ENSG00000260047	BCAP31P2
HGNC:51324	ENSG00000260047	TCONS_l2_00009689
HGNC:971	ENSG00000050820	BCAR1
HGNC:971	ENSG00000050820	P130Cas
HGNC:971	ENSG00000050820	Crkas
HGNC:971	ENSG00000050820	CAS
HGNC:971	ENSG00000050820	CASS1
HGNC:51325	ENSG00000258397	BCAR1P1
HGNC:51326	ENSG00000258771	BCAR1P2
HGNC:972		BCAR2
HGNC:973	ENSG00000137936	BCAR3
HGNC:973	ENSG00000137936	NSP2
HGNC:973	ENSG00000137936	SH2D3B
HGNC:973	ENSG00000137936	AND-34
HGNC:973	ENSG00000137936	MIG7
HGNC:40093	ENSG00000224093	BCAR3-AS1
HGNC:22170	ENSG00000262117	BCAR4
HGNC:974	ENSG00000064787	BCAS1
HGNC:974	ENSG00000064787	NABC1
HGNC:974	ENSG00000064787	AIBC1
HGNC:974	ENSG00000064787	PMES-2
HGNC:975	ENSG00000116752	BCAS2
HGNC:975	ENSG00000116752	DAM1
HGNC:975	ENSG00000116752	SPF27
HGNC:975	ENSG00000116752	Snt309
HGNC:39594	ENSG00000255051	BCAS2P1
HGNC:39595	ENSG00000234332	BCAS2P2
HGNC:39596	ENSG00000226670	BCAS2P3
HGNC:14347	ENSG00000141376	BCAS3
HGNC:14347	ENSG00000141376	FLJ20128
HGNC:14347	ENSG00000141376	PHAF2
HGNC:14367	ENSG00000124243	BCAS4
HGNC:14367	ENSG00000124243	FLJ20495
HGNC:14367	ENSG00000124243	CNOL
HGNC:976	ENSG00000060982	BCAT1
HGNC:976	ENSG00000060982	BCT1
HGNC:976	ENSG00000060982	BCATc
HGNC:977	ENSG00000105552	BCAT2
HGNC:977	ENSG00000105552	BCT2
HGNC:977	ENSG00000105552	BCAM
HGNC:977	ENSG00000105552	BCATm
HGNC:978	ENSG00000107949	BCCIP
HGNC:978	ENSG00000107949	BCCIPalpha
HGNC:978	ENSG00000107949	TOK-1
HGNC:979		BCD1
HGNC:27050	ENSG00000186666	BCDIN3D
HGNC:44113	ENSG00000258057	BCDIN3D-AS1
HGNC:980		BCEI
HGNC:981		BCGF1
HGNC:982		BCH
HGNC:983	ENSG00000114200	BCHE
HGNC:983	ENSG00000114200	CHE1
HGNC:983	ENSG00000114200	CHE2
HGNC:983	ENSG00000114200	E1
HGNC:984		BCHEL1
HGNC:984		CHEL1
HGNC:985		BCHEL3
HGNC:985		CHEL3
HGNC:986	ENSG00000248098	BCKDHA
HGNC:986	ENSG00000248098	OVD1A
HGNC:986	ENSG00000248098	MSU
HGNC:987	ENSG00000083123	BCKDHB
HGNC:16902	ENSG00000103507	BCKDK
HGNC:988		BCL1
HGNC:990	ENSG00000171791	BCL2
HGNC:990	ENSG00000171791	Bcl-2
HGNC:990	ENSG00000171791	PPP1R50
HGNC:991	ENSG00000140379	BCL2A1
HGNC:991	ENSG00000140379	HBPA1
HGNC:991	ENSG00000140379	GRS
HGNC:991	ENSG00000140379	BFL1
HGNC:991	ENSG00000140379	BCL2L5
HGNC:991	ENSG00000140379	ACC-1
HGNC:991	ENSG00000140379	ACC-2
HGNC:991	ENSG00000140379	ACC2
HGNC:991	ENSG00000140379	ACC1
HGNC:992	ENSG00000171552	BCL2L1
HGNC:992	ENSG00000171552	BCLX
HGNC:992	ENSG00000171552	BCL2L
HGNC:992	ENSG00000171552	Bcl-X
HGNC:992	ENSG00000171552	bcl-xL
